Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-08-10 00:00:00-04:00,103.48919808329511,103.74456754137992,102.50556746224869,103.09196472167969,18183700,0.0,0.0
2018-08-13 00:00:00-04:00,103.31895825826862,103.64053328930615,102.24074925372045,102.34478759765625,18472500,0.0,0.0
2018-08-14 00:00:00-04:00,102.67581467681366,103.80131645358772,102.18400295834678,103.62161254882812,16788300,0.0,0.0
2018-08-15 00:00:00-04:00,103.00446586369742,103.4791845838187,101.41890707696423,102.21643829345703,29982800,0.42,0.0
2018-08-16 00:00:00-04:00,102.82405790932832,103.35574045569359,101.87462065160092,102.19742584228516,21384300,0.0,0.0
2018-08-17 00:00:00-04:00,101.93161026256655,102.44430738020849,101.29548887801636,102.14048767089844,18061500,0.0,0.0
2018-08-20 00:00:00-04:00,102.07401661308903,102.4442966185496,101.09609725284022,101.46637725830078,17914200,0.0,0.0
2018-08-21 00:00:00-04:00,101.51384994014242,101.92210833147588,100.49795216314516,100.62138366699219,22881900,0.0,0.0
2018-08-22 00:00:00-04:00,100.49796335358174,101.91262327676195,100.43150301473793,101.64678192138672,18000600,0.0,0.0
2018-08-23 00:00:00-04:00,101.73224008875954,102.71015965585588,101.46639872026353,102.12150573730469,18167700,0.0,0.0
2018-08-24 00:00:00-04:00,102.22592149884075,103.07092019195356,102.12148280700592,102.91901397705078,17234000,0.0,0.0
2018-08-27 00:00:00-04:00,103.74501067344906,104.09630508246005,103.02344354024041,104.0583267211914,19662300,0.0,0.0
2018-08-28 00:00:00-04:00,104.38116258513404,104.91284527489935,104.23874550933736,104.68498229980469,19151500,0.0,0.0
2018-08-29 00:00:00-04:00,104.86536341327272,106.36547632214703,104.69446438259548,106.3559799194336,20818000,0.0,0.0
2018-08-30 00:00:00-04:00,106.02367893506838,106.91615246135122,105.80531237670105,106.28952026367188,22798700,0.0,0.0
2018-08-31 00:00:00-04:00,106.04267492070065,107.07755830146095,105.88126504323697,106.65031433105469,23222700,0.0,0.0
2018-09-04 00:00:00-04:00,105.24513637791567,106.29901249180026,104.64699341204846,106.06165313720703,22634600,0.0,0.0
2018-09-05 00:00:00-04:00,105.39705734628653,105.78632294884699,102.63419078515578,103.00447082519531,32872400,0.0,0.0
2018-09-06 00:00:00-04:00,102.77661417932192,103.47919593394698,102.07403242469685,103.24183654785156,23477600,0.0,0.0
2018-09-07 00:00:00-04:00,102.75762500880424,103.22284736100441,101.80818749774811,102.73863220214844,22498600,0.0,0.0
2018-09-10 00:00:00-04:00,103.33675973874387,104.09631253120367,102.8810338581738,103.84945678710938,20727900,0.0,0.0
2018-09-11 00:00:00-04:00,103.39375231332633,105.94773443839708,103.38425590945556,105.61543273925781,24301800,0.0,0.0
2018-09-12 00:00:00-04:00,105.79581181904382,106.19457379628862,104.92233113261254,106.06165313720703,18891100,0.0,0.0
2018-09-13 00:00:00-04:00,106.45093987112661,107.97953489401814,106.45093987112661,107.20099639892578,26055600,0.0,0.0
2018-09-14 00:00:00-04:00,107.6282217986822,107.97951623641015,106.7547411489954,107.6377182006836,19122300,0.0,0.0
2018-09-17 00:00:00-04:00,107.94155600804113,107.95104516800451,106.20408357511184,106.46992492675781,20736500,0.0,0.0
2018-09-18 00:00:00-04:00,106.51739390673198,107.9510392956395,106.07115712918645,107.4858169555664,22170900,0.0,0.0
2018-09-19 00:00:00-04:00,107.33390082421109,107.59024573467067,105.42552962454079,106.05215454101562,21728400,0.0,0.0
2018-09-20 00:00:00-04:00,106.60282353215,108.04597234749488,106.27052191139033,107.82759857177734,23714500,0.0,0.0
2018-09-21 00:00:00-04:00,108.23587128104583,109.46064648319889,107.77064895024805,108.48272705078125,71229700,0.0,0.0
2018-09-24 00:00:00-04:00,107.31490209135255,109.09035253660876,106.54586015882583,108.87197875976562,27334500,0.0,0.0
2018-09-25 00:00:00-04:00,108.99542536727063,109.28025226447879,107.9985131179593,108.66311645507812,22668000,0.0,0.0
2018-09-26 00:00:00-04:00,108.68210310798425,109.24226771132282,107.98901060111457,108.21688079833984,19352000,0.0,0.0
2018-09-27 00:00:00-04:00,108.97643218821356,109.09986369585101,108.42575671440993,108.6251449584961,19091300,0.0,0.0
2018-09-28 00:00:00-04:00,108.41626679851903,108.77705042868321,107.93205166157874,108.58716583251953,21647800,0.0,0.0
2018-10-01 00:00:00-04:00,108.94794096428524,109.83091803047311,108.92895540360304,109.76445770263672,18883100,0.0,0.0
2018-10-02 00:00:00-04:00,109.47013770418158,109.98282753789961,108.65362094139708,109.32772064208984,20787200,0.0,0.0
2018-10-03 00:00:00-04:00,109.5840619234177,110.30563636874652,109.11883963007591,109.3467025756836,16648000,0.0,0.0
2018-10-04 00:00:00-04:00,108.8150117645116,108.95742881115922,105.98568536527829,107.0870361328125,34821700,0.0,0.0
2018-10-05 00:00:00-04:00,106.93512976293708,107.4478268186255,105.04575140033836,106.46041107177734,29068900,0.0,0.0
2018-10-08 00:00:00-04:00,106.01418933725628,106.3654765584718,103.81148749535218,105.2451400756836,29640600,0.0,0.0
2018-10-09 00:00:00-04:00,105.52048207858871,107.36239312749136,105.19767680887306,106.58385467529297,26198600,0.0,0.0
2018-10-10 00:00:00-04:00,105.61543478335112,105.86229058333244,100.44100284960145,100.79229736328125,61376300,0.0,0.0
2018-10-11 00:00:00-04:00,100.0232265234236,103.42221408192667,98.93137208781557,100.55491638183594,63904300,0.0,0.0
2018-10-12 00:00:00-04:00,103.49818638480428,105.61542800413498,101.70375004626955,104.02986907958984,47742100,0.0,0.0
2018-10-15 00:00:00-04:00,103.40325305167298,103.94443219685182,101.54234897121982,102.15948486328125,32068100,0.0,0.0
2018-10-16 00:00:00-04:00,104.00140274917393,105.77685379138559,103.44123075983323,105.38758087158203,31610200,0.0,0.0
2018-10-17 00:00:00-04:00,106.03316087068738,106.15658511537532,104.01086197376195,105.1122055053711,26548200,0.0,0.0
2018-10-18 00:00:00-04:00,104.53306798256068,104.94132639996681,102.37784803071281,103.01396942138672,32506200,0.0,0.0
2018-10-19 00:00:00-04:00,103.42221557558007,105.25463003499084,102.73861949320035,103.1658706665039,32785500,0.0,0.0
2018-10-22 00:00:00-04:00,103.79250683319202,104.95082173796537,102.76711259844514,104.08683013916016,26545600,0.0,0.0
2018-10-23 00:00:00-04:00,102.32088490962566,103.46021435292198,99.79538471104152,102.63420104980469,43770400,0.0,0.0
2018-10-24 00:00:00-04:00,102.92850829307336,103.00445777716929,96.45333850507511,97.14643096923828,63897800,0.0,0.0
2018-10-25 00:00:00-04:00,101.16256583995633,103.74502968682597,100.78278940130009,102.82408142089844,61646800,0.0,0.0
2018-10-26 00:00:00-04:00,100.34603659131989,103.25131258612582,99.46305955945877,101.55181884765625,55523100,0.0,0.0
2018-10-29 00:00:00-04:00,102.64371255290922,103.20387733111491,96.49135293626065,98.59910583496094,55162000,0.0,0.0
2018-10-30 00:00:00-04:00,98.41868523999935,99.10227408945373,95.04817954244167,98.48514556884766,65350900,0.0,0.0
2018-10-31 00:00:00-04:00,100.10869147066481,102.67216980151478,100.06121669861332,101.40941619873047,51062400,0.0,0.0
2018-11-01 00:00:00-04:00,101.6372839539227,101.89362888335421,100.19413494460792,100.56441497802734,33384200,0.0,0.0
2018-11-02 00:00:00-04:00,101.09611710032213,101.89364119369175,99.6719607247616,100.79229736328125,37680200,0.0,0.0
2018-11-05 00:00:00-05:00,100.99168493777978,102.29240987590848,100.54544808550943,102.07404327392578,27922100,0.0,0.0
2018-11-06 00:00:00-05:00,101.95059447102442,103.33677232906493,100.9062146868715,102.27340698242188,24340200,0.0,0.0
2018-11-07 00:00:00-05:00,103.90643215175733,106.56485254547752,103.86845378623714,106.29901123046875,37901700,0.0,0.0
2018-11-08 00:00:00-05:00,106.14710703189536,106.53637260952766,105.30210830298121,106.0996322631836,25644100,0.0,0.0
2018-11-09 00:00:00-05:00,105.24514794974739,105.81480901467957,103.2608270041131,104.02986907958984,32039200,0.0,0.0
2018-11-12 00:00:00-05:00,103.88743827526355,104.40013533904722,100.73530640593737,101.46637725830078,33621800,0.0,0.0
2018-11-13 00:00:00-05:00,102.11200197499136,103.2418276295373,101.24801040729383,101.53284454345703,35374600,0.0,0.0
2018-11-14 00:00:00-05:00,103.07756142410439,103.23013115159712,99.61621757451964,100.09298706054688,39495100,0.46,0.0
2018-11-15 00:00:00-05:00,100.11205676099021,102.79150627620577,99.08224017828645,102.29566192626953,38505200,0.0,0.0
2018-11-16 00:00:00-05:00,102.10496946742263,103.8213354974856,101.83797968107457,103.25875091552734,33502100,0.0,0.0
2018-11-19 00:00:00-05:00,103.23966604342162,103.51619323100464,98.73896799962063,99.7592544555664,44773900,0.0,0.0
2018-11-20 00:00:00-05:00,97.07027358732847,98.18591247683275,94.73409866088483,96.98445129394531,64052500,0.0,0.0
2018-11-21 00:00:00-05:00,98.7866519955862,99.57809121612422,97.48983820227186,98.31941986083984,28130600,0.0,0.0
2018-11-23 00:00:00-05:00,97.42308625942078,98.98688977186599,97.2609863614672,98.2812728881836,13823100,0.0,0.0
2018-11-26 00:00:00-05:00,99.92136184245089,101.67587027131675,99.72111950708637,101.52330780029297,32336200,0.0,0.0
2018-11-27 00:00:00-05:00,101.3325964080635,102.34335279554737,100.4648796147173,102.16217803955078,29124500,0.0,0.0
2018-11-28 00:00:00-05:00,102.87732584945631,106.15750245608841,102.8487208424096,105.95726013183594,46788500,0.0,0.0
2018-11-29 00:00:00-05:00,105.20397524451694,105.95727203941368,103.96437145039799,105.07048034667969,28123200,0.0,0.0
2018-11-30 00:00:00-05:00,105.55677080764953,105.81423042726064,104.27903196192993,105.73794555664062,33665600,0.0,0.0
2018-12-03 00:00:00-05:00,107.74991090304427,108.15039555156905,105.58538049560521,106.88218688964844,34732800,0.0,0.0
2018-12-04 00:00:00-05:00,106.73917491687995,107.40664941277176,103.1824706818172,103.47806549072266,45197000,0.0,0.0
2018-12-06 00:00:00-05:00,100.90351376654111,104.16461595248826,100.1216119452042,104.116943359375,49107400,0.0,0.0
2018-12-07 00:00:00-05:00,103.34456323958068,104.36484976781831,99.45412930826507,99.94996643066406,45044900,0.0,0.0
2018-12-10 00:00:00-05:00,99.93089527189585,102.96314973952381,99.06317124510949,102.59126281738281,40801500,0.0,0.0
2018-12-11 00:00:00-05:00,104.69858843324452,105.79515249811075,102.44823573982127,103.5447998046875,42381900,0.0,0.0
2018-12-12 00:00:00-05:00,105.73795025765197,106.1002924968179,103.97390437695907,104.01204681396484,36183000,0.0,0.0
2018-12-13 00:00:00-05:00,104.48881764579426,105.71888397334605,103.5829511243792,104.36485290527344,31333400,0.0,0.0
2018-12-14 00:00:00-05:00,103.22061794426706,104.18369456899444,100.59838515584457,101.103759765625,47043100,0.0,0.0
2018-12-17 00:00:00-05:00,100.51254129895446,100.88442089668467,96.98444292123177,98.109619140625,56957300,0.0,0.0
2018-12-18 00:00:00-05:00,98.92967033120244,99.65436200145102,97.75681417112811,99.13945007324219,49319200,0.0,0.0
2018-12-19 00:00:00-05:00,98.83430172643202,101.91422809026305,96.64115949543658,98.87244415283203,68198200,0.0,0.0
2018-12-20 00:00:00-05:00,98.26220564186626,99.46365965129651,94.1905896740194,96.79375457763672,70334200,0.0,0.0
2018-12-21 00:00:00-05:00,96.90817231776367,98.21452345256228,92.93191617251104,93.66614532470703,111242100,0.0,0.0
2018-12-24 00:00:00-05:00,93.14169654868691,93.41822375168138,89.61360490344168,89.75662994384766,43935200,0.0,0.0
2018-12-26 00:00:00-05:00,90.71971327928688,96.01185842102227,89.59453680207676,95.88789367675781,51634800,0.0,0.0
2018-12-27 00:00:00-05:00,94.68642193926941,96.48860999741012,91.92115749148515,96.47907257080078,49498500,0.0,0.0
2018-12-28 00:00:00-05:00,97.34679001234255,97.65192946684924,94.89619514900447,95.72577667236328,38196300,0.0,0.0
2018-12-31 00:00:00-05:00,96.58397761960006,97.64240661692376,95.77347082861216,96.85096740722656,33173800,0.0,0.0
2019-01-02 00:00:00-05:00,94.92482643684372,97.02260968216314,94.34316696633736,96.42188262939453,35329300,0.0,0.0
2019-01-03 00:00:00-05:00,95.4492627510216,95.53508505324928,92.68399789746078,92.87471008300781,42579100,0.0,0.0
2019-01-04 00:00:00-05:00,95.08692376803612,97.74729882940767,94.33362697790498,97.19424438476562,44060600,0.0,0.0
2019-01-07 00:00:00-05:00,96.91770687983208,98.47197288701766,96.28837490005421,97.31819152832031,35656100,0.0,0.0
2019-01-08 00:00:00-05:00,98.25266630876234,99.13945793181747,96.9844576040304,98.02381896972656,31514400,0.0,0.0
2019-01-09 00:00:00-05:00,99.03457459037948,100.00718130168377,98.44337771100551,99.42552185058594,32280800,0.0,0.0
2019-01-10 00:00:00-05:00,98.4243093638421,98.92968393465262,97.62333271818065,98.78665161132812,30067600,0.0,0.0
2019-01-11 00:00:00-05:00,98.39569862375686,98.63408339043914,96.91771016035639,98.02381896972656,28314200,0.0,0.0
2019-01-14 00:00:00-05:00,97.16563772105125,98.09057183084988,96.55537326663433,97.30867004394531,28437100,0.0,0.0
2019-01-15 00:00:00-05:00,97.7473013904825,100.16929173140753,97.14656706334914,100.13114929199219,31587600,0.0,0.0
2019-01-16 00:00:00-05:00,100.36952009713492,101.32305912487723,100.08345547884205,100.48394012451172,29853900,0.0,0.0
2019-01-17 00:00:00-05:00,100.12160120080283,101.67586724808966,99.89275386360876,101.18956756591797,28393000,0.0,0.0
2019-01-18 00:00:00-05:00,102.46732655312755,102.88688614955288,100.98934508604879,102.7057113647461,37427600,0.0,0.0
2019-01-22 00:00:00-05:00,101.79030614966882,102.12404340337096,99.98811770475078,100.77001953125,32371300,0.0,0.0
2019-01-23 00:00:00-05:00,101.18958211428391,102.06683642875839,100.4458154303494,101.75216674804688,25874300,0.0,0.0
2019-01-24 00:00:00-05:00,101.8952008837791,102.02869579160574,100.44581720605144,101.26586151123047,23164800,0.0,0.0
2019-01-25 00:00:00-05:00,102.25752808371713,102.8677925080383,101.26584657546378,102.19078063964844,31225600,0.0,0.0
2019-01-28 00:00:00-05:00,101.32307538909052,101.5328551728554,99.79741415479127,100.1978988647461,29476700,0.0,0.0
2019-01-29 00:00:00-05:00,100.00716349163382,100.0929857809826,97.42307378339154,98.15730285644531,31490500,0.0,0.0
2019-01-30 00:00:00-05:00,99.75926119786479,101.43748474121095,99.4827339915925,101.43748474121094,49471900,0.0,0.0
2019-01-31 00:00:00-05:00,98.97735984896055,100.33138360252907,98.38616299778903,99.57808685302734,55636400,0.0,0.0
2019-02-01 00:00:00-05:00,98.95829226707184,99.26342450544402,97.59473098545601,98.00475311279297,35535700,0.0,0.0
2019-02-04 00:00:00-05:00,98.09056468471948,100.88443439199567,97.99520495978653,100.82721710205078,31315100,0.0,0.0
2019-02-05 00:00:00-05:00,101.13235549788106,102.28613694592791,101.03700304203669,102.23846435546875,27325400,0.0,0.0
2019-02-06 00:00:00-05:00,102.02869394952957,102.02869394952957,100.62699016773,101.103759765625,20609800,0.0,0.0
2019-02-07 00:00:00-05:00,100.3027659908943,100.68417575670551,99.44457946796913,100.37904357910156,29760700,0.0,0.0
2019-02-08 00:00:00-05:00,99.53993119820723,100.86534976722847,99.41597375269676,100.76045989990234,21461100,0.0,0.0
2019-02-11 00:00:00-05:00,101.26585993866908,101.62820948993748,100.09301079884438,100.36000061035156,18914100,0.0,0.0
2019-02-12 00:00:00-05:00,101.20865083168863,102.16219003852567,100.57931873813813,101.9238052368164,25056600,0.0,0.0
2019-02-13 00:00:00-05:00,102.50546329233276,102.77245310250126,101.75216645654208,101.84751892089844,18394900,0.0,0.0
2019-02-14 00:00:00-05:00,101.37074248148393,102.3052140289219,100.75094786754147,101.93333435058594,21784700,0.0,0.0
2019-02-15 00:00:00-05:00,102.89640655325367,103.26828621585142,102.37195714449999,103.19200134277344,26606900,0.0,0.0
2019-02-19 00:00:00-05:00,102.78198300834424,103.61156466486992,102.77244558012869,103.14432525634766,18038500,0.0,0.0
2019-02-20 00:00:00-05:00,103.28795827996811,103.36456893954106,101.78450878932344,102.6080551147461,21607700,0.46,0.0
2019-02-21 00:00:00-05:00,102.36865601009195,104.83929507631036,102.33992883820486,104.77226257324219,29063200,0.0,0.0
2019-02-22 00:00:00-05:00,105.38512788578744,106.4863750506047,105.16487406922727,106.26612854003906,27763200,0.0,0.0
2019-02-25 00:00:00-05:00,107.02265514703213,107.42485019300777,106.5438494334434,106.85985565185547,23750600,0.0,0.0
2019-02-26 00:00:00-05:00,106.54384270296353,108.43990911764111,106.4576538808446,107.59721374511719,21536700,0.0,0.0
2019-02-27 00:00:00-05:00,106.95562616489151,107.59722408881018,106.1799559152329,107.41527557373047,21487100,0.0,0.0
2019-02-28 00:00:00-05:00,107.29077475325813,108.0951647670545,106.99391757759443,107.28119659423828,29083900,0.0,0.0
2019-03-01 00:00:00-05:00,108.10474280059867,108.2292296437337,106.93645580535025,107.76000213623047,23501200,0.0,0.0
2019-03-04 00:00:00-05:00,108.22923661400863,108.44949044942679,106.10334545481737,107.50145721435547,26608000,0.0,0.0
2019-03-05 00:00:00-05:00,107.49188391544637,107.62594893228666,106.51512346332485,106.96519470214844,19538300,0.0,0.0
2019-03-06 00:00:00-05:00,107.12798514583885,107.88449899464537,106.70663381080868,107.01306915283203,17687000,0.0,0.0
2019-03-07 00:00:00-05:00,106.67791345507177,106.82155662900945,105.21276915409723,105.71072387695312,25339000,0.0,0.0
2019-03-08 00:00:00-05:00,104.53285635290527,106.01714953170627,104.18811568941717,105.82563018798828,22818400,0.0,0.0
2019-03-11 00:00:00-04:00,106.28530087434451,108.16221858239159,106.27573001943331,108.04730987548828,26491600,0.0,0.0
2019-03-12 00:00:00-04:00,108.0377256513471,109.15812931675228,107.87493345503948,108.80381774902344,26132700,0.0,0.0
2019-03-13 00:00:00-04:00,109.29217319920053,110.12529764633511,108.957010711041,109.64649200439453,35513800,0.0,0.0
2019-03-14 00:00:00-04:00,109.68481271649614,110.31683245338567,109.48371519539515,109.7326889038086,30763400,0.0,0.0
2019-03-15 00:00:00-04:00,110.45088154630274,112.27992259827772,109.73267308618583,110.9967269897461,54681100,0.0,0.0
2019-03-18 00:00:00-04:00,111.24569987279634,112.62466244435292,111.13079119582943,112.58635711669922,31207600,0.0,0.0
2019-03-19 00:00:00-04:00,113.0843231606412,113.41949298489038,112.03095211498719,112.66297912597656,37588700,0.0,0.0
2019-03-20 00:00:00-04:00,112.41398819968693,113.71634013220691,111.76281223342694,112.5384750366211,28113300,0.0,0.0
2019-03-21 00:00:00-04:00,112.17459395845356,115.69860405023232,112.1267104681271,115.12403869628906,29854400,0.0,0.0
2019-03-22 00:00:00-04:00,114.43455426673144,114.52073577980384,112.07883126482186,112.08840942382812,33624500,0.0,0.0
2019-03-25 00:00:00-04:00,111.61919081116281,113.0077318288214,111.3893661036177,112.67256927490234,27067100,0.0,0.0
2019-03-26 00:00:00-04:00,113.59187531354927,113.6780568390563,111.89689891862058,112.91197204589844,26097700,0.0,0.0
2019-03-27 00:00:00-04:00,112.88324664393157,113.19926020819906,110.62328280625495,111.82029724121094,22733400,0.0,0.0
2019-03-28 00:00:00-04:00,112.46187165506159,112.59593665049009,111.20739590356024,111.9734878540039,18334800,0.0,0.0
2019-03-29 00:00:00-04:00,113.06518357461205,113.30458643703868,112.00223428095813,112.9406967163086,25399800,0.0,0.0
2019-04-01 00:00:00-04:00,113.90787441485725,114.06109574749335,113.09390617671482,113.97490692138672,22789100,0.0,0.0
2019-04-02 00:00:00-04:00,114.0132164074887,114.41541876731114,113.49610534999887,114.13771057128906,18142300,0.0,0.0
2019-04-03 00:00:00-04:00,114.7792980913077,115.32513627377917,114.09939490303586,114.88463592529297,22860700,0.0,0.0
2019-04-04 00:00:00-04:00,115.00914471649074,115.13363889277046,113.36205169552778,114.3005142211914,20112800,0.0,0.0
2019-04-05 00:00:00-04:00,114.32923107649599,115.13362849815512,114.31008206202593,114.80803680419922,15826200,0.0,0.0
2019-04-08 00:00:00-04:00,114.7314279874773,114.93252551964133,113.61102431999387,114.84634399414062,15116200,0.0,0.0
2019-04-09 00:00:00-04:00,113.60142054680189,114.47285029570074,113.55354436764988,114.22386932373047,17612000,0.0,0.0
2019-04-10 00:00:00-04:00,114.6835408405047,115.24852804746266,114.47286516808138,115.0953140258789,16477200,0.0,0.0
2019-04-11 00:00:00-04:00,115.43045997186664,115.72731711892862,114.8367383717487,115.22936248779297,14209100,0.0,0.0
2019-04-12 00:00:00-04:00,115.52624002953559,115.85183170836768,115.2676881632237,115.8230972290039,19745100,0.0,0.0
2019-04-15 00:00:00-04:00,115.81353117450811,116.4264019184179,115.45921230762457,115.91886901855469,15792600,0.0,0.0
2019-04-16 00:00:00-04:00,116.48383550324617,116.49341366172362,115.00911325547213,115.65071105957031,14071800,0.0,0.0
